773	151.034749526	[M + H]+	C3H6N2O5	9.120073038473357	C4H10N2S2	-1.7343621433472696	C5H11OPS	-4.792646651934201	C2N9	-7.96180823162715
7541	152.036322519	[M + H]+	C4H6FNO4	8.161888436797703
3444	152.056733344	[M + Na]+	C5H9N2O2	10.785822933904788
5324	152.05692075	[M+?]+	C5H5N5O	-0.4337105916936732	C5H13NS2	-0.7322510485721063
2445	153.032899794	[M + H]+	C3H8N2O3S	1.2102509985774181	C11H4O	1.0	C5H5N4P	0.2239899109799941	C9H2N3	-3.324610856307572	C7H7NOP	-8.210340371976182	CH8N5P2	-10.280840735555568
7958	154.086851468	[M+?]+	C8H11NO2	112.45669930003484	C8H12NO2	104.10845906648761	C8H9NO	101.50321649251596	C7H7NO	75.37339036283593	C5H10FNO2	44.94879975909975	C8H8O2	43.74588195302555	C4H8FNO2	27.184067211299457	C6H8O2	22.982492305353396	C6H15N2	7.44835233437941	C5H9FO3	4.221118572134755
7898	155.128973263	[M+?]+	C7H14N4	7.657298985510243	C7H18NO	1.0	C3H8N2	1.0
2329	157.084102235	[M+?]+	C6H11N3O2	46.6527997425173	C6H14O3	-2.004614261319633	C3H3F3	-3.1776188411653568	C2H4NO2	-4.185264919385336	C7H14N	-6.824284273163067
6143	159.091931757	[M+?]+	C10H10N2	41.80241880811836	C10H11N2	41.77713190040777	C10H7N	29.5945050516302	C7H13FN2O2	20.077956265160402	C8H7N	9.300266598267836	C7H8FNO	9.000745854518772	C6H4	-0.19315857008912052	C4H3FN2	-2.396361623812163
4371	162.113154525	[M+?]+	C7H15NO3	105.82985536483987	C7H16NO3	104.0219960612496	C7H13NO2	71.26587137792758	C6H11NO2	65.35865013271373	C7H12O3	48.99893547057137	C5H12O3	38.83779914023869	C4H7NO2	16.842365871504047	C6H19NSi2	11.609115396788074	C8H15N2	9.268542958732413
1858	163.074897985	[M+?]+	C10H10O2	31.3027323373866	C10H8O	22.09498621648959	C9H6O	7.554854307459153	C8H9N3O	2.808211270288357	C7H15ClNO2	-1.672364681466	C7H14ClNO	-3.3091868326535607	C2H2F4	-3.485126631290112
677	164.093012587	[M+?]+	C7H9N5	39.348605998428525	C7H6N4	10.645187609530232	C5H6N4	6.536145370439303	C3H3N3	0.7053506029689762
2190	164.09305818	[M + H]+	C7H9N5	6.019757841671044
1335	166.08676534	[M+?]+	C9H11NO2	125.73946668897634	C9H9NO	122.94034493097313	C9H12NO2	114.09942683123424	C8H7NO	75.98241256990796	C6H9FO3	72.56464835199341	C7H8O2	52.049412874044464	C5H11NO2P	44.204241006298226	C6H10FNO2	38.66643730416201	C5H8FNO2	37.71902782901379	C3H8BNO5	22.977063026462638
93	166.086779987	[M + H]+	C9H11NO2	42.896309792428255
3024	166.086826525	[M+?]+	C9H11NO2	49.73504100158754	C9H12NO2	45.83286851329534	C5H11NO2P	21.636728040688283	C8H7NO	17.805269889060806	C7H8O2	15.463965253761824	C3H8BNO5	14.970305532091066	C5H8FNO2	7.239380524771429	C7H15N2	-0.6936937340027791
5821	166.08687244	[M+?]+	C9H11NO2	162.5841066709643	C9H12NO2	149.99111018674358	C9H9NO	149.43907924422385	C8H7NO	92.4019484088383	C6H9FO3	57.513670643862746	C7H8O2	49.62785402767074	C6H10FNO2	34.11310025455921	C5H8FNO2	24.12252946825948	C5H11NO2P	22.62651681040424	C7H15N2	10.200353209701225
604	167.086127857	[M+?]+	C10H11FO	51.14613198789643	C13H10	39.8001537676494	C7H16OSi	10.589297063955192	C7H7BO3	8.496186009485891	C8H16S	3.1986819480279576
5153	167.090514022	[M+?]+	C3H9N3O	0.2661557347737816	C6H14O5	-1.0740121409567105	C5H9F	-3.6822871513397537	C2H8BNO2	-5.2507841468138565	C5H9N7	-5.84631261277382
3220	167.092548274	[M+?]+	C7H10N4O	19.9615733338333	C7H7N3O	10.883078473569098	C7H8N4	8.253232059810804	C6H6N4	6.514506189494071	C4H2N4	0.032485312900030205	C4H12Si	-2.728624087374239	C7H14NO2	-5.516674670251505
2805	169.075763961	[M+?]+	C11H8N2	11.716066805582326	C9H5N	3.642470691830375	C3H9N3O2S	3.209838415913148	CH6N4O	-1.1423962535234784
6645	169.100529251	[M+?]+	C13H12	55.51432929137628	C3H10N2O	0.9291168979287068	C5H13NO2S	-0.6094379124341003
4230	170.117833877	[M + H]+	C9H15NO2	75.9024209035491
352	171.062527625	[M+?]+	C6H9F3O2	49.04216245790022	C6H7BO2S	28.727664229800816	C6H12O4	0.07559961211895783	C4H3N5O2	-0.5362627548240778	C4H4N6O	-0.7847781865392652
3845	171.117225802	[M+?]+	C10H15FO	100.86677356908186	C13H14	87.75955776085046	C7H16BNO4	79.37279504126656	C7H7F	1.0856506590866022
6703	171.120449373	[M+?]+	C10H18S	54.11644786049402	C8H14Si	49.12127963775818
7297	172.05150667	[M+?]+	C8H10ClNO	66.31213996455413	C7H8NOP	26.512685344442215	C6H8FN3O3	21.806401828690944	C11H8O2	17.75727645766651	C9H11N	6.987400711621733	C7H7O2P	4.860169789672416	C7H6ClN	4.675727645569086	C8H7ClO	2.6122345021259465	C4H3FN2O2	-1.031728549549861
8658	172.096206779	[M+?]+	C8H13NO3	182.3367610907771	C8H11NO2	176.92327462849371	C6H11N4O2	124.29129997536916	C6H12N4O2	121.49851502989624	C7H9NO2	107.72498881683943	C8H10O3	94.58887933013484	C6H10O3	42.62329847596771	C5H5NO2	3.928811967880104	C7H10N	-6.342005305210091
6491	173.132473444	[M+?]+	C13H16	45.25062742190945
2285	173.153056683	[M+?]+	C8H19N3O	33.99405687730365	C10H20O2	23.174347257258333	C7H14N3	19.892649005551924	C9H16O	19.556804941233423	C7H12O	14.409999518252599
1030	174.055394996	[M+?]+	C7H5FO3	41.71463753668332	C10H7NO2	38.90696441134587	C7H6FNO2	17.452293106019074	C8H11N2	4.918346827064248	C4H10Cl2N2	1.7327119254386745	C6H4FNO2	1.6400317632714239	C8H4O2	1.1623624463061635	C5H13NO2S	-0.7175311073462971
805	175.132070698	[M + H]+	C9H18O3	63.32896919741543
1469	177.111844682	[M + H]+	C8H16O4	34.89200014282885
2371	177.127259676	[M+?]+	C12H16O	71.99071371320896	C6H16BNO4	35.12588726017332	C11H12	25.808991373732074	C6H14BNO3	13.556638036103564	C9H8	7.714391613089471
1965	177.147843532	[M + H]+	C9H20O3	119.57074863556949
4359	178.016486001	[M + H]+	C5H7NO4S	30.84947926133412
6056	179.106971292	[M+?]+	C11H14O2	55.051035747675535	C11H12O	49.89477039100038	C10H10O	42.138538016052465	C7H18NO2P	9.122310993612055	C8H6O	4.63403800480445	C4H10BNO4	4.597509553880985	C2H6BNO4	1.814550886188549	C4H11N5S	-2.1991689731225996
7301	179.107026904	[M+?]+	C11H14O2	73.24971673134766	C11H12O	62.10719599006596	C10H10O	43.038949096148315	C7H18NO2P	14.337206738359708	C8H6O	9.609859258963867	C4H10BNO4	2.9904121007129945	C2H6BNO4	1.6883718472124698	C4H11N5S	-2.187117717971062
276	179.107065277	[M + H]+	C11H14O2	56.23528443103603
606	179.107117879	[M + H]+	C11H14O2	95.06372027697608
1657	180.102392955	[M+?]+	C10H13NO2	143.01025020674115	C9H9NO	121.1017865558069	C10H10O2	112.26640308802827	C8H10O2	93.11395915092534	C6H17N2O2P	74.2952168911537	C7H14FNO3	68.51025961695542	C5H13ClNO	56.651218909582106	C7H12FNO2	40.429258888634216	C7H11FO3	36.00185405146647	C6H10FNO2	31.348001340197353
3658	180.102419161	[M + H]+	C10H13NO2	137.28883898166842	C7H14FNO3	71.47287005522676
329	180.103802062	[M + H]+	C7H14FNO3	11.811814677418285
3866	180.109447868	[M+?]+	C4H10N4O3	5.656649304481279	CH5N5O2	-1.0183586588646634	C4H11BO2	-2.7647420891724264
3706	180.109576639	[M+?]+	C6H13N2O3	58.51540408826186	C6H16N2O4	51.17346098087145	C6H12NO4	37.1509424236569	C4H10N4O3	8.561689414193829	CH5N5O2	4.893165447995267	C4H11BO2	-2.15016997995505
2896	181.071562578	[M + H]+	C7H8N4O2	64.50269321543945
8359	181.101675112	[M+?]+	C11H15FO2	95.0178422054159	C14H12	58.31594223832892	C8H9BO3	57.21412613265652	C9H12FN3	39.43436101435328	C5H5FN	-7.8251686992272145
216	181.108428274	[M + H]+	C8H12N4O	79.63031096384563
380	181.108941144	[M+?]+	C8H12N4O	93.11673179371958	C10H15NO2	90.95846636217682	C8H9N3O	79.75256776270368	C8H10N4	44.34931370600951	C9H10NO	44.16087633819587	C6H9N3O	30.05859859472519	C5H4N4	1.3852943853576978
1377	181.122301851	[M+?]+	C11H16O2	87.13005660539181	C11H14O	71.69940432248656	C10H12O	57.237988586083944	C5H11ClN	36.83611864883866	C8H8O	36.61578792881653
232	181.122487734	[M+?]+	C11H16O2	132.43948714306524	C8H15FO2	116.33669341013982	C8H8O	95.6130104106252	C5H9FO2	94.15139322617335	C10H12O	80.32721025808551	C5H11ClN	74.61706338818718
3647	182.081120425	[M+?]+	C9H11NO3	58.95526512828071	C9H9NO2	39.92164115844511	C9H8O3	24.19156706025091	C7H8O3	20.035089268612747	C8H7NO2	5.2798362212356515	C6H3NO2	0.7915123390105884	C10H11N2	-3.878040419415262
3670	182.117805011	[M + H]+	C10H15NO2	45.00166424948559
6115	182.125532668	[M + H]+	C6H17N2O4	44.71156940340775
2728	182.125582157	[M+?]+	C4H13N5O2	17.76187255509612	C7H17N3O	4.985536551538048	C3H9N2O3	0.2833578707402564	C5H14N2O	-0.755734552658869
33	182.985016843	[M+?]+	C5H7Cl2NO2	18.81523342318161	C7H5O5P	5.467636480558669	C4H6FO6P	2.0221671173210805	H2Te	-2.1781003155394445	C7H6OS	-4.316410354094893	CClF3	-6.223593213112673
954	183.0781051	[M+?]+	C7H13ClO2	8.925290963783237	C6H15O4P	7.416007512758103	C6H11ClO2	6.335961019793289	C11H12O	5.823574795659615	C8H16O2	5.1088281635136354	C4H7ClO2	1.8327522725002374	C5H11O3P	-0.19313632541986747	C3H7O3P	-1.2441636711315205	C4H7FN2O3	-2.7452034149881532	C11H9N3	-5.062698058361065
8314	183.099197631	[M+?]+	C6H10N6O	55.34637382397422	C6H8N6	7.965540006491375	C8H16O3	-0.7107461394582975	C4H7N5O	-1.2645581722680492	C2H4N4O	-1.3942760464943151
4095	183.115627167	[M+?]+	C6H18N3Si	30.368104045222815	C6H16N2OS	10.904979899036304	C4H12N2O	-0.7190176513914086
8611	184.073531064	[M+?]+	C6H13FO5	19.75588550167727	C9H12O4	9.223251782343945	C8H7O3	7.615193211865656	C5H14NO4P	5.417131156805649	C5H8FO4	5.409351812978827	C5H12NO3P	4.934221685063861	C6H12ClNO2	4.663862899094497	C7H15NO2	4.09643129123399	C5H10ClNO2	1.745710457814638	C5H9FO2	0.5883365063038788
8860	184.073763021	[M+?]+	C8H7O3	62.685749177879956	C9H12O4	61.01812661935965	C5H14NO4P	60.540304880139836	C6H12ClNO2	54.35417718935669	C5H10ClNO2	46.950752746977685	C7H15NO2	38.154845497130985	C4H10NO3P	31.341521414398066	C5H11O4P	28.724894792061093	C5H12NO3P	26.71930185683771	C6H13FO5	14.289384275495717
3457	184.074005301	[M+?]+	C8H7O3	40.672965305252134	C9H12O4	36.82892688878389	C5H14NO4P	25.54837709064891	C6H12ClNO2	22.42223303050356	C5H10ClNO2	19.363397124333883	C6H11ClO3	17.421563201156495	C5H9FO2	14.446074939761061	C4H10NO3P	10.111026151668206	C7H15NO2	9.636450864043415	C8H8O	8.563501376977682
8781	184.075261056	[M+?]+	C7H12FNO2	14.683908311540531	C9H13ClN2	7.884722574302739	C12H9NO	5.417041968014158	C12H10NO	5.330902744077754	C10H6O	4.384631351851194	C5H9FO2	3.959193148425105	C2H7N3O2	-0.6094379124341003	C10H8N4	-3.605170185988091
7027	184.097160357	[M+?]+	C9H13NO3	102.54568185463447	C9H11NO2	93.08041052380091	C8H9NO2	56.59280539992216	C9H10O3	42.63485477691341	C7H10O3	33.722508167821694	C6H11FO4	3.579790223602224	C6H5NO2	-0.9509927217827803	C7H17N2O	-1.5351072460954565	C8H10N	-4.910333373963159
3793	186.091863418	[M+?]+	C9H12FNO2	27.758290648964234	C12H11NO	13.989105583038619	C9H10FNO	11.223875964171842	C12H12NO	11.132679190876827	C10H8O	3.5400384786662906	C8H8FNO	0.7748088597995149	C7H17NOS	-1.3275265893287833	C6H4FNO	-2.435750545107707
3825	188.069877745	[M+?]+	C11H9NO2	26.153534442335257	C11H7NO	7.166710448969195	C9H6O2	0.15095184198366685	C9H8N4O	-0.15420795119195674	C9H9N4O2	-0.1925610690452455	C6H10ClN5	-1.376378009751003	CH7N3O3	-3.0061135908271046	C6H13BO3	-3.1194363765429634
522	188.069920342	[M + H]+	C11H9NO2	28.522215127278077	C6H10ClN5	-1.4867238815767116
6175	189.066621615	[M+?]+	C10H8N2O2	41.29991570464831	C7H9FN2O3	39.81180377975145	C10H6N2O	14.311009280316828	C10H5NO2	12.464443055635698	C8H15O4P	8.39827656862754	C7H6FNO3	8.141353086618201	C8H5NO2	6.0799355923351195	C13H10	2.584727254301669	C3H3FO3	-0.6094379124341003	C5H5O2P	-0.6094379124341003
2517	189.074621961	[M + H]+	C6H10N3O4	6.318319373790764	C8H12O5	-0.9535199276383581	C7H6N7	-5.540788562250629
41	189.113658054	[M+?]+	C10H12N4	41.156480139906904	C10H9N3	32.841374022727905	C8H9N3	30.77967447084805	C7H15FN4O2	27.270141238252506	C6H6N2	6.671819616411701
7073	189.126251499	[M+?]+	C11H14N3	89.31115697457578	C11H15N3	86.24467297095697	C11H11N2	50.51733542228774
6203	189.126299801	[M+?]+	C11H14N3	76.90906916656351	C11H15N3	76.6066433883362	C11H11N2	41.75611225650287
5979	189.126317239	[M+?]+	C11H15N3	84.94282590796452	C11H14N3	84.57369080407895	C11H11N2	49.725376816987065
3831	189.126364499	[M + H]+	C11H14N3	97.20742397598758
6196	189.126426156	[M+?]+	C13H16O	189.50596360529144	C13H14	119.9304441311143	C12H12	103.34810472591168	C11H14N3	102.80935871554426	C11H15N3	100.41993608836657	C11H11N2	70.99147983393742	C10H8	27.28881306530263
503	189.126577949	[M + H]+	C11H14N3	97.20742397598758
1737	189.127319252	[M+?]+	C13H16O	89.9419741736301	C13H14	51.51606311047708	C12H12	40.31999869793663	C10H8	5.370350348685724
4468	189.148435257	[M + H]+	C10H20O3	34.427668143846454	C9H24Si2	7.325506191193477
2484	190.049750785	[M+?]+	C7H11ClN2O2	51.12605971108782	C6H11N2O3P	38.5609465869082	C10H7NO3	36.97934799800446	C10H4O3	12.113886246931276	C8H4O3	0.870140073829464	C4H14N3OP	-4.364022304904958
4366	190.086837111	[M+?]+	C6H9FO3	86.44786338574528	C8H10FNO2	59.27454781650225	C3H8BNO5	34.09574677047764	C7H8FNO2	19.26999516130412
6377	190.129371972	[M + H]+	C6H15N5O2	45.813151670820346
5174	190.131767596	[M+?]+	C8H18N2O3	68.6825042179877	C9H17N3	6.168718446700279	C7H14N2	1.0
717	191.052891228	[M+?]+	C11H10OS	68.84255189409448	C11H8S	6.204420059995651	C3H6N6O4	2.1728910156171017	C5H12O6	1.0	C2HF3O3	-0.6094379124341003	C6H5FO	-2.2188758248682006
1468	191.163155333	[M+?]+	C8H17N2O2	68.70074973218775
206	191.163419437	[M+?]+	C10H22O3	21.01707454880149	C7H14O2	17.746279443773293	C8H17N2O2	13.141109257785203
1576	192.167270725	[M + H]+	C4H17N9	-1.8168861969186514
8466	193.047143219	[M+?]+	C8H5F3O	10.13753423801622	C6H12N2OS2	3.4515847473297994	C6H6N6O3	2.4787293139843496	C8H10O4	0.5648656955830575	C3H4N2S2	-3.0349297821671657	C9H10NO	-5.280617907400082
2427	193.072607507	[M+?]+	C10H11NO3	105.29052617790637	C3H6FN3O3	67.02804907377778	C4H5FN4O2	25.177534307172323	C8H7O3	23.325207435133834	C6H12N5	1.4993632656130078	C8H17Cl	-2.8546901044199564
198	193.14393685	[M + H]+	C9H20O4	32.449348711511455	C10H16N4	6.808946292296151
6586	193.161738406	[M+?]+	C10H22S	43.17380363755956	C6H16OSi	33.10062549626358	C7H16S	33.10062549626358	C9H20S	26.166763356660486	C8H18	21.611537072191666
6417	194.131466109	[M+?]+	C9H18ClN	143.46620143017782	C6H15BNO4	60.349767638663934	C7H17N3S	46.8879664367415	C7H16N2OS	42.36048750174005	C6H12ClN	22.022165312523594	C10H21N	21.869005099473643	C4H11N3S	4.7231844651942785	C5H14BNO2	-0.6094379124341003	C5H13N3	-0.6094379124341003
8487	194.138200396	[M+?]+	C8H16O4	35.45054571394928	C8H17NO3	24.053138069007858	C7H15NO3	18.867871259445508	C6H19NSi2	17.662147796237363	C9H19N2O	2.006230492257572	C5H11NO3	1.3844218219208617	C5H14N4	1.1601688082718606	C7H16NO	-0.15502833906728064
8383	194.145956829	[M + H]+	CH13N12	-9.986561292423204
2958	195.088299013	[M+?]+	C10H14NO4	155.41298788871268	C10H13NO3	145.30773883142177	C11H12N2	6.0706173325511505	C9H9N	0.6531938345982009
